"Customer","Sales Order ID","ShipDate","Product","Sales","Quantity"
"Biz-comm","SO65213",2013-03-09,"Women's Mountain Shorts, L",125.98,3
"GURUs","SO65273",2013-03-09,"Women's Mountain Shorts, L",167.98,4
"Xyratex","SO65164",2013-03-09,"Women's Mountain Shorts, L",167.98,4
"Accel Partners","SO65209",2013-03-09,"Women's Mountain Shorts, L",167.98,4
"Big Picture Technologies","SO65228",2013-03-09,"Women's Mountain Shorts, L",209.97,5
"ACCPAC International","SO65258",2013-03-09,"Women's Mountain Shorts, L",209.97,5
"BL Trading","SO65316",2013-03-09,"Women's Mountain Shorts, L",209.97,5
"Labatt Brewing Company Ltd.","SO65162",2013-03-09,"Women's Mountain Shorts, L",209.97,5
"Zero G","SO65306",2013-03-09,"Women's Mountain Shorts, L",251.96,6
"Accidental","SO65159",2013-03-09,"Women's Mountain Shorts, L",251.96,6
"Lamson and Session Company","SO65311",2013-03-09,"Women's Mountain Shorts, L",335.95,8
"Kimball (W.W.) Company","SO65206",2013-03-09,"Women's Mountain Shorts, L",377.95,9
"Koppers Company, Inc.","SO65221",2013-03-09,"Women's Mountain Shorts, L",377.95,9
"Zero Assumption Recovery","SO65188",2013-03-09,"Women's Mountain Shorts, L",377.95,9
"RealiDyne","SO65263",2013-03-09,"Women's Mountain Shorts, L",377.95,9
"Wasabi","SO65224",2013-03-09,"Women's Mountain Shorts, L",419.94,10
"Todd Shipyards Corporation","SO65155",2013-03-09,"Women's Mountain Shorts, L",419.94,10
"Panix","SO65200",2013-03-09,"Women's Mountain Shorts, L",419.94,10
"PAP (Maintenance)","SO65154",2013-03-09,"Women's Mountain Shorts, L",419.94,10
"Kari & Associates","SO65269",2013-03-09,"Women's Mountain Shorts, L",419.94,10
"A2Z Solutions","SO65174",2013-03-09,"Women's Mountain Shorts, L",419.94,10
"Pathlight Data Systems","SO65232",2013-03-09,"Women's Mountain Shorts, L",477.39,12
"PADL","SO65195",2013-03-09,"Women's Mountain Shorts, L",517.17,13
"Benedict","SO65235",2013-03-09,"Women's Mountain Shorts, L",877.67,24
"Gabriel, Hall","SO65413",2013-03-10,"Women's Mountain Shorts, L",69.99,1
"Ian, Davis","SO65414",2013-03-10,"Women's Mountain Shorts, L",69.99,1
"Eric, King","SO65475",2013-03-11,"Women's Mountain Shorts, L",69.99,1
"Randy, Lin","SO65656",2013-03-14,"Women's Mountain Shorts, L",69.99,1
"Charles, Walker","SO65699",2013-03-15,"Women's Mountain Shorts, L",69.99,1
"Brittany, Diaz","SO65700",2013-03-15,"Women's Mountain Shorts, L",69.99,1
"Tyrone, Gutierrez","SO65767",2013-03-16,"Women's Mountain Shorts, L",69.99,1
"Steven, Brooks","SO65930",2013-03-18,"Women's Mountain Shorts, L",69.99,1
"Terry, Shen","SO65905",2013-03-18,"Women's Mountain Shorts, L",69.99,1
"Steve, Cai","SO65885",2013-03-18,"Women's Mountain Shorts, L",69.99,1
"Zachary, Thomas","SO65904",2013-03-18,"Women's Mountain Shorts, L",69.99,1
"Zachary, Miller","SO66015",2013-03-20,"Women's Mountain Shorts, L",69.99,1
"Ethan, Lewis","SO66109",2013-03-21,"Women's Mountain Shorts, L",69.99,1
"Lucas, Brown","SO66170",2013-03-22,"Women's Mountain Shorts, L",69.99,1
"Autumn, Zhu","SO66235",2013-03-23,"Women's Mountain Shorts, L",69.99,1
"Julia, Davis","SO66281",2013-03-24,"Women's Mountain Shorts, L",69.99,1
"Cristina, Shan","SO66343",2013-03-25,"Women's Mountain Shorts, L",69.99,1
"Miguel, Adams","SO66389",2013-03-26,"Women's Mountain Shorts, L",69.99,1
"Morgan, Wright","SO66391",2013-03-26,"Women's Mountain Shorts, L",69.99,1
"Victor, Gutierrez","SO66437",2013-03-27,"Women's Mountain Shorts, L",69.99,1
"Alyssa, Foster","SO66542",2013-03-28,"Women's Mountain Shorts, L",69.99,1
"Mya, Wood","SO66527",2013-03-28,"Women's Mountain Shorts, L",69.99,1
"Jeremiah, Moore","SO66598",2013-03-29,"Women's Mountain Shorts, L",69.99,1
"Gregory, Nath","SO66662",2013-03-30,"Women's Mountain Shorts, L",69.99,1
"Valerie, Yang","SO66648",2013-03-30,"Women's Mountain Shorts, L",69.99,1
"Abigail, Rogers","SO66720",2013-03-31,"Women's Mountain Shorts, L",69.99,1
"Morgan, Ramirez","SO66722",2013-03-31,"Women's Mountain Shorts, L",69.99,1
"Brooke, Gray","SO66834",2013-04-02,"Women's Mountain Shorts, L",69.99,1
"Adam, Gonzales","SO66904",2013-04-03,"Women's Mountain Shorts, L",69.99,1
"Chad, Xie","SO67020",2013-04-05,"Women's Mountain Shorts, L",69.99,1
"Carl, Goel","SO67081",2013-04-06,"Women's Mountain Shorts, L",69.99,1
"Samuel, Alexander","SO67167",2013-04-07,"Women's Mountain Shorts, L",69.99,1
"Brad, Xu","SO67153",2013-04-07,"Women's Mountain Shorts, L",69.99,1
"Ian, Cooper","SO67227",2013-04-08,"Women's Mountain Shorts, L",69.99,1
"MAXSTRAT","SO67283",2013-04-09,"Women's Mountain Shorts, L",83.99,2
"Picka","SO67299",2013-04-09,"Women's Mountain Shorts, L",83.99,2
"iLanguage","SO67314",2013-04-09,"Women's Mountain Shorts, L",83.99,2
"Capitola Works","SO67319",2013-04-09,"Women's Mountain Shorts, L",83.99,2
"EDGE Systems","SO67337",2013-04-09,"Women's Mountain Shorts, L",251.96,6
"SASCO PC Products","SO67273",2013-04-09,"Women's Mountain Shorts, L",251.96,6
"Keystar  Training","SO67348",2013-04-09,"Women's Mountain Shorts, L",251.96,6
"eDistrict","SO67316",2013-04-09,"Women's Mountain Shorts, L",251.96,6
"Towmotor Corporation","SO67260",2013-04-09,"Women's Mountain Shorts, L",251.96,6
"Aaron D. Meyer & Associates","SO67302",2013-04-09,"Women's Mountain Shorts, L",293.96,7
"Quantum Leap  Solutions","SO67277",2013-04-09,"Women's Mountain Shorts, L",293.96,7
"Karsing","SO67276",2013-04-09,"Women's Mountain Shorts, L",437.61,11
"K.C. Irving","SO67274",2013-04-09,"Women's Mountain Shorts, L",517.17,13
"Xtreme","SO67284",2013-04-09,"Women's Mountain Shorts, L",517.17,13
"Cabco West","SO67295",2013-04-09,"Women's Mountain Shorts, L",548.55,15
"Id","SO67263",2013-04-09,"Women's Mountain Shorts, L",621.69,17
"Dayton Rubber Company","SO67272",2013-04-09,"Women's Mountain Shorts, L",818.88,26
"KeyComm","SO67297",2013-04-09,"Women's Mountain Shorts, L","1,007.86",32
"Garbee and Garbee","SO67266",2013-04-09,"Women's Mountain Shorts, L","1,097.62",41
"Vincent, Ye","SO67489",2013-04-11,"Women's Mountain Shorts, L",69.99,1
"Melanie, Gray","SO67598",2013-04-12,"Women's Mountain Shorts, L",69.99,1
"James, Collins","SO67578",2013-04-12,"Women's Mountain Shorts, L",69.99,1
"Casey, Chande","SO67700",2013-04-14,"Women's Mountain Shorts, L",69.99,1
"Jesse, Stewart","SO67795",2013-04-15,"Women's Mountain Shorts, L",69.99,1
"Austin, Taylor","SO67867",2013-04-16,"Women's Mountain Shorts, L",69.99,1
"Caleb, Ross","SO67866",2013-04-16,"Women's Mountain Shorts, L",69.99,1
"Aimee, Lu","SO67921",2013-04-17,"Women's Mountain Shorts, L",69.99,1
"Jose, Carter","SO67989",2013-04-18,"Women's Mountain Shorts, L",69.99,1
"Wendy, Romero","SO68070",2013-04-19,"Women's Mountain Shorts, L",69.99,1
"Andrew, Martinez","SO68114",2013-04-20,"Women's Mountain Shorts, L",69.99,1
"Nichole, Goel","SO68089",2013-04-20,"Women's Mountain Shorts, L",69.99,1
"Samantha, Lee","SO68363",2013-04-24,"Women's Mountain Shorts, L",69.99,1
"Walter, Hernandez","SO68403",2013-04-25,"Women's Mountain Shorts, L",69.99,1
"Brittney, Sun","SO68470",2013-04-26,"Women's Mountain Shorts, L",69.99,1
"María, Rivera","SO68493",2013-04-26,"Women's Mountain Shorts, L",69.99,1
"Monica, Arun","SO68571",2013-04-27,"Women's Mountain Shorts, L",69.99,1
"Jorge, Guo","SO68544",2013-04-27,"Women's Mountain Shorts, L",69.99,1
"Isabella, Morgan","SO68569",2013-04-27,"Women's Mountain Shorts, L",69.99,1
"Renee, Moreno","SO68700",2013-04-29,"Women's Mountain Shorts, L",69.99,1
"Casey, Xu","SO68686",2013-04-29,"Women's Mountain Shorts, L",69.99,1
"Francisco, Rana","SO68839",2013-05-01,"Women's Mountain Shorts, L",69.99,1
"Anna, James","SO68842",2013-05-01,"Women's Mountain Shorts, L",69.99,1
"Alexandra, Allen","SO68938",2013-05-02,"Women's Mountain Shorts, L",69.99,1
"Jeremiah, Taylor","SO68976",2013-05-03,"Women's Mountain Shorts, L",69.99,1
"Lauren, Foster","SO69189",2013-05-06,"Women's Mountain Shorts, L",69.99,1
"Richard, Hernandez","SO69188",2013-05-06,"Women's Mountain Shorts, L",69.99,1
"Caitlin, Murphy","SO69291",2013-05-07,"Women's Mountain Shorts, L",69.99,1
"Natalie, Weisman","SO69271",2013-05-07,"Women's Mountain Shorts, L",69.99,1
"Christina, Murphy","SO69269",2013-05-07,"Women's Mountain Shorts, L",69.99,1
"Jeremiah, Johnson","SO69337",2013-05-08,"Women's Mountain Shorts, L",69.99,1
"Kristopher, Malhotra","SO69634",2013-05-09,"Women's Mountain Shorts, L",69.99,1
"FIND/SVP","SO69408",2013-05-09,"Women's Mountain Shorts, L",83.99,2
"R.J. Matter & Associates","SO69391",2013-05-09,"Women's Mountain Shorts, L",83.99,2
"Neeka","SO69538",2013-05-09,"Women's Mountain Shorts, L",83.99,2
"Vanstar","SO69431",2013-05-09,"Women's Mountain Shorts, L",83.99,2
"Clearout","SO69477",2013-05-09,"Women's Mountain Shorts, L",83.99,2
"Paraclipse","SO69484",2013-05-09,"Women's Mountain Shorts, L",125.98,3
"Papyrus","SO69501",2013-05-09,"Women's Mountain Shorts, L",125.98,3
"YourFuture","SO69464",2013-05-09,"Women's Mountain Shorts, L",125.98,3
"HCHS","SO69447",2013-05-09,"Women's Mountain Shorts, L",125.98,3
"Helios","SO69422",2013-05-09,"Women's Mountain Shorts, L",125.98,3
"Take 3","SO69389",2013-05-09,"Women's Mountain Shorts, L",167.98,4
"Universal Access","SO69553",2013-05-09,"Women's Mountain Shorts, L",167.98,4
"FCS","SO69436",2013-05-09,"Women's Mountain Shorts, L",167.98,4
"Melville Shoe Corporation","SO69557",2013-05-09,"Women's Mountain Shorts, L",167.98,4
"Gandalf Systems","SO69420",2013-05-09,"Women's Mountain Shorts, L",167.98,4
"Radio Progressive MontrTal","SO69552",2013-05-09,"Women's Mountain Shorts, L",167.98,4
"Caribian Specialties","SO69444",2013-05-09,"Women's Mountain Shorts, L",209.97,5
"Tadpole","SO69393",2013-05-09,"Women's Mountain Shorts, L",251.96,6
"Underwriters Laboratories","SO69419",2013-05-09,"Women's Mountain Shorts, L",251.96,6
"Patient","SO69453",2013-05-09,"Women's Mountain Shorts, L",251.96,6
"Signature","SO69404",2013-05-09,"Women's Mountain Shorts, L",251.96,6
"Farmland Industries","SO69442",2013-05-09,"Women's Mountain Shorts, L",293.96,7
"Dan River Mills, Inc.","SO69528",2013-05-09,"Women's Mountain Shorts, L",293.96,7
"Del Monte Corporation","SO69456",2013-05-09,"Women's Mountain Shorts, L",293.96,7
"Xenet","SO69533",2013-05-09,"Women's Mountain Shorts, L",293.96,7
"zNET","SO69510",2013-05-09,"Women's Mountain Shorts, L",335.95,8
"Big Mountain Multi","SO69518",2013-05-09,"Women's Mountain Shorts, L",377.95,9
"Hegemony","SO69536",2013-05-09,"Women's Mountain Shorts, L",437.61,11
"J.A. Bauer Pottery Company","SO69413",2013-05-09,"Women's Mountain Shorts, L",477.39,12
"We Find It 4 U","SO69561",2013-05-09,"Women's Mountain Shorts, L",517.17,13
"SAS Institute","SO69560",2013-05-09,"Women's Mountain Shorts, L",556.95,14
"Zocalo","SO69520",2013-05-09,"Women's Mountain Shorts, L",556.95,14
"Vector USA","SO69437",2013-05-09,"Women's Mountain Shorts, L",621.69,17
"Onestar","SO69532",2013-05-09,"Women's Mountain Shorts, L",658.26,18
"DCS Laboratory","SO69471",2013-05-09,"Women's Mountain Shorts, L",731.40,20
"Satronix","SO69476",2013-05-09,"Women's Mountain Shorts, L",767.97,21
"Blake, Bennett","SO69681",2013-05-10,"Women's Mountain Shorts, L",69.99,1
"Christy, Lal","SO69765",2013-05-11,"Women's Mountain Shorts, L",69.99,1
"Dylan, Wilson","SO69762",2013-05-11,"Women's Mountain Shorts, L",69.99,1
"Alexandria, Gonzales","SO69763",2013-05-11,"Women's Mountain Shorts, L",69.99,1
"Jackson, Gonzalez","SO69818",2013-05-12,"Women's Mountain Shorts, L",69.99,1
"Megan, Sanders","SO69815",2013-05-12,"Women's Mountain Shorts, L",69.99,1
"Garrett, Morgan","SO70115",2013-05-16,"Women's Mountain Shorts, L",69.99,1
"Zoe, Brooks","SO70114",2013-05-16,"Women's Mountain Shorts, L",69.99,1
"Julia, Robinson","SO70183",2013-05-17,"Women's Mountain Shorts, L",69.99,1
"Nathan, Zhang","SO70185",2013-05-17,"Women's Mountain Shorts, L",69.99,1
"Stephanie, Baker","SO70290",2013-05-18,"Women's Mountain Shorts, L",69.99,1
"Grace, Wilson","SO70270",2013-05-18,"Women's Mountain Shorts, L",69.99,1
"Jeremiah, Edwards","SO70397",2013-05-20,"Women's Mountain Shorts, L",69.99,1
"Oscar, Long","SO70543",2013-05-22,"Women's Mountain Shorts, L",69.99,1
"Seth, Gonzalez","SO70542",2013-05-22,"Women's Mountain Shorts, L",69.99,1
"Wayne, Andersen","SO70551",2013-05-22,"Women's Mountain Shorts, L",69.99,1
"Noah, Zhang","SO70716",2013-05-24,"Women's Mountain Shorts, L",69.99,1
"Francis, Ruiz","SO70676",2013-05-24,"Women's Mountain Shorts, L",69.99,1
"Jodi, Andersen","SO70675",2013-05-24,"Women's Mountain Shorts, L",69.99,1
"Chase, Howard","SO70836",2013-05-26,"Women's Mountain Shorts, L",69.99,1
"Kenneth, Luo","SO71131",2013-05-30,"Women's Mountain Shorts, L",69.99,1
"Marcus, Green","SO71166",2013-05-31,"Women's Mountain Shorts, L",69.99,1
"Luis, Perez","SO71167",2013-05-31,"Women's Mountain Shorts, L",69.99,1
"Daisy, Ramos","SO71239",2013-06-01,"Women's Mountain Shorts, L",69.99,1
"Rachel, Gonzales","SO71464",2013-06-04,"Women's Mountain Shorts, L",69.99,1
"Samuel, Coleman","SO71517",2013-06-05,"Women's Mountain Shorts, L",69.99,1
"Pallister Management","SO71916",2013-06-09,"Women's Mountain Shorts, L",83.99,2
"Eloi Companies","SO71879",2013-06-09,"Women's Mountain Shorts, L",83.99,2
"Tandy Corporation","SO71831",2013-06-09,"Women's Mountain Shorts, L",83.99,2
"Zero G","SO71882",2013-06-09,"Women's Mountain Shorts, L",125.98,3
"Accel Partners","SO71845",2013-06-09,"Women's Mountain Shorts, L",125.98,3
"Quantum Group","SO71951",2013-06-09,"Women's Mountain Shorts, L",125.98,3
"Calypso","SO71910",2013-06-09,"Women's Mountain Shorts, L",167.98,4
"Maui Island  (MIC)","SO71859",2013-06-09,"Women's Mountain Shorts, L",167.98,4
"Racal Recorders","SO71930",2013-06-09,"Women's Mountain Shorts, L",167.98,4
"Biz-comm","SO71799",2013-06-09,"Women's Mountain Shorts, L",209.97,5
"GURUs","SO71933",2013-06-09,"Women's Mountain Shorts, L",251.96,6
"Pacific Bell","SO71950",2013-06-09,"Women's Mountain Shorts, L",251.96,6
"Xyratex","SO71851",2013-06-09,"Women's Mountain Shorts, L",251.96,6
"Lamson and Session Company","SO71884",2013-06-09,"Women's Mountain Shorts, L",251.96,6
"Labatt Brewing Company Ltd.","SO71853",2013-06-09,"Women's Mountain Shorts, L",251.96,6
"Equitable Life Assurance Society","SO71881",2013-06-09,"Women's Mountain Shorts, L",293.96,7
"Boston and Albany Railroad Company","SO71902",2013-06-09,"Women's Mountain Shorts, L",293.96,7
"Big Picture Technologies","SO71826",2013-06-09,"Women's Mountain Shorts, L",293.96,7
"PADL","SO71819",2013-06-09,"Women's Mountain Shorts, L",293.96,7
"PAP (Maintenance)","SO71780",2013-06-09,"Women's Mountain Shorts, L",293.96,7
"RealiDyne","SO71880",2013-06-09,"Women's Mountain Shorts, L",293.96,7
"Safe","SO71786",2013-06-09,"Women's Mountain Shorts, L",335.95,8
"ACCPAC International","SO71812",2013-06-09,"Women's Mountain Shorts, L",335.95,8
"Savetz Publishing","SO71909",2013-06-09,"Women's Mountain Shorts, L",335.95,8
"Caravelle","SO71936",2013-06-09,"Women's Mountain Shorts, L",335.95,8
"Watcom International","SO71825",2013-06-09,"Women's Mountain Shorts, L",335.95,8
"Accidental","SO71785",2013-06-09,"Women's Mountain Shorts, L",377.95,9
"Koppers Company, Inc.","SO71803",2013-06-09,"Women's Mountain Shorts, L",477.39,12
"A2Z Solutions","SO71794",2013-06-09,"Women's Mountain Shorts, L",477.39,12
"Guarantee Mutual Life Company","SO71886",2013-06-09,"Women's Mountain Shorts, L",517.17,13
"Zero Assumption Recovery","SO71806",2013-06-09,"Women's Mountain Shorts, L",517.17,13
"Kimball (W.W.) Company","SO71841",2013-06-09,"Women's Mountain Shorts, L",556.95,14
"Benedict","SO71829",2013-06-09,"Women's Mountain Shorts, L",556.95,14
"Pathlight Data Systems","SO71952",2013-06-09,"Women's Mountain Shorts, L",548.55,15
"Ian, Reed","SO72084",2013-06-11,"Women's Mountain Shorts, L",69.99,1
"Evan, Cook","SO72086",2013-06-11,"Women's Mountain Shorts, L",69.99,1
"Kristy, Gomez","SO72085",2013-06-11,"Women's Mountain Shorts, L",69.99,1
"Brittney, Zeng","SO72134",2013-06-12,"Women's Mountain Shorts, L",69.99,1
"Mariah, Torres","SO72153",2013-06-12,"Women's Mountain Shorts, L",69.99,1
"Edward, Alexander","SO72152",2013-06-12,"Women's Mountain Shorts, L",69.99,1
"Emily, Thompson","SO72241",2013-06-13,"Women's Mountain Shorts, L",69.99,1
"Jonathan, Allen","SO72298",2013-06-14,"Women's Mountain Shorts, L",69.99,1
"Gabriella, Stewart","SO72297",2013-06-14,"Women's Mountain Shorts, L",69.99,1
"Ernest, Xu","SO72795",2013-06-21,"Women's Mountain Shorts, L",69.99,1
"Micah, Zheng","SO72810",2013-06-21,"Women's Mountain Shorts, L",69.99,1
"Zachary, Lewis","SO72880",2013-06-22,"Women's Mountain Shorts, L",69.99,1
"Cameron, Lal","SO72907",2013-06-22,"Women's Mountain Shorts, L",69.99,1
"Dalton, Cook","SO72879",2013-06-22,"Women's Mountain Shorts, L",69.99,1
"Madison, Hayes","SO73043",2013-06-24,"Women's Mountain Shorts, L",69.99,1
"Samuel, Russell","SO73207",2013-06-26,"Women's Mountain Shorts, L",69.99,1
"Megan, Rivera","SO73306",2013-06-27,"Women's Mountain Shorts, L",69.99,1
"Elizabeth, Jackson","SO73284",2013-06-27,"Women's Mountain Shorts, L",69.99,1
"Erick, Patel","SO73358",2013-06-28,"Women's Mountain Shorts, L",69.99,1
"Danielle, Howard","SO73359",2013-06-28,"Women's Mountain Shorts, L",69.99,1
"Todd, Rowe","SO73532",2013-06-30,"Women's Mountain Shorts, L",69.99,1
"Sara, Howard","SO73617",2013-07-01,"Women's Mountain Shorts, L",69.99,1
"Joy, Moreno","SO73599",2013-07-01,"Women's Mountain Shorts, L",69.99,1
"Noah, Thompson","SO73747",2013-07-03,"Women's Mountain Shorts, L",69.99,1
"Jeremiah, Hill","SO73740",2013-07-03,"Women's Mountain Shorts, L",69.99,1
"Morgan, Hughes","SO73819",2013-07-04,"Women's Mountain Shorts, L",69.99,1
"Brett, Van","SO73798",2013-07-04,"Women's Mountain Shorts, L",69.99,1
"Emma, Ramirez","SO73820",2013-07-04,"Women's Mountain Shorts, L",69.99,1
"Philip, Torres","SO73888",2013-07-05,"Women's Mountain Shorts, L",69.99,1
"Jonathan, Yang","SO73995",2013-07-06,"Women's Mountain Shorts, L",69.99,1
"Marcus, Cox","SO74116",2013-07-08,"Women's Mountain Shorts, L",69.99,1
"Derek, Jai","SO61106",2013-01-07,"Women's Mountain Shorts, M",69.99,1
"Richard, Alexander","SO61129",2013-01-07,"Women's Mountain Shorts, M",69.99,1
"Alisha, Xu","SO61141",2013-01-07,"Women's Mountain Shorts, M",69.99,1
"MAXSTRAT","SO61223",2013-01-08,"Women's Mountain Shorts, M",41.99,1
"Paracel","SO61231",2013-01-08,"Women's Mountain Shorts, M",41.99,1
"K.C. Irving","SO61211",2013-01-08,"Women's Mountain Shorts, M",41.99,1
"Keystar  Training","SO61217",2013-01-08,"Women's Mountain Shorts, M",41.99,1
"KeyComm","SO61199",2013-01-08,"Women's Mountain Shorts, M",41.99,1
"Towmotor Corporation","SO61173",2013-01-08,"Women's Mountain Shorts, M",41.99,1
"Edwin, Zhu","SO61274",2013-01-08,"Women's Mountain Shorts, M",69.99,1
"Dayton Rubber Company","SO61222",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"Id","SO61181",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"Garbee and Garbee","SO61182",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"Bibb Manufacturing Company","SO61229",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"EDGE Systems","SO61256",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"RC","SO61202",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"Edna Design","SO61203",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"SASCO PC Products","SO61218",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"Xtreme","SO61209",2013-01-08,"Women's Mountain Shorts, M",83.99,2
"Picka","SO61201",2013-01-08,"Women's Mountain Shorts, M",125.98,3
"Karsing","SO61216",2013-01-08,"Women's Mountain Shorts, M",209.97,5
"Quantum Leap  Solutions","SO61230",2013-01-08,"Women's Mountain Shorts, M",209.97,5
"Nicole, Harris","SO61505",2013-01-12,"Women's Mountain Shorts, M",69.99,1
"Michele, Schmidt","SO61488",2013-01-12,"Women's Mountain Shorts, M",69.99,1
"Michele, Mehta","SO61485",2013-01-12,"Women's Mountain Shorts, M",69.99,1
"Isaiah, King","SO61618",2013-01-14,"Women's Mountain Shorts, M",69.99,1
"Brianna, Murphy","SO61617",2013-01-14,"Women's Mountain Shorts, M",69.99,1
"Glenn, Huang","SO61711",2013-01-15,"Women's Mountain Shorts, M",69.99,1
"Dustin, She","SO61747",2013-01-16,"Women's Mountain Shorts, M",69.99,1
"Alexandria, Cook","SO61746",2013-01-16,"Women's Mountain Shorts, M",69.99,1
"Angel, Adams","SO61811",2013-01-17,"Women's Mountain Shorts, M",69.99,1
"Timothy, Baker","SO61806",2013-01-17,"Women's Mountain Shorts, M",69.99,1
"Kelly, Powell","SO61901",2013-01-18,"Women's Mountain Shorts, M",69.99,1
"Christian, Patterson","SO61884",2013-01-18,"Women's Mountain Shorts, M",69.99,1
"Evan, Adams","SO61878",2013-01-18,"Women's Mountain Shorts, M",69.99,1
"Ryan, Diaz","SO62047",2013-01-21,"Women's Mountain Shorts, M",69.99,1
"Elijah, Parker","SO62046",2013-01-21,"Women's Mountain Shorts, M",69.99,1
"Jeremiah, Howard","SO62211",2013-01-23,"Women's Mountain Shorts, M",69.99,1
"Hunter, Campbell","SO62193",2013-01-23,"Women's Mountain Shorts, M",69.99,1
"Luis, Diaz","SO62256",2013-01-24,"Women's Mountain Shorts, M",69.99,1
"Jordan, Yang","SO62310",2013-01-25,"Women's Mountain Shorts, M",69.99,1
"Lee, Alvarez","SO62309",2013-01-25,"Women's Mountain Shorts, M",69.99,1
"Heather, Ma","SO62352",2013-01-26,"Women's Mountain Shorts, M",69.99,1
"Melody, Ruiz","SO62632",2013-01-31,"Women's Mountain Shorts, M",69.99,1
"Alex, Scott","SO62692",2013-01-31,"Women's Mountain Shorts, M",69.99,1
"Luke, Hall","SO62981",2013-02-05,"Women's Mountain Shorts, M",69.99,1
"Jonathan, Thomas","SO62964",2013-02-05,"Women's Mountain Shorts, M",69.99,1
"ACME Laboratories","SO63234",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"J.A. Bauer Pottery Company","SO63202",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Take 3","SO63120",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"A Superior System","SO63189",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Mb digital marketing","SO63143",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Farmland Industries","SO63200",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"GEAR","SO63226",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Gandalf Systems","SO63158",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Federated Co-Operatives Limited","SO63159",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Onestar","SO63283",2013-02-08,"Women's Mountain Shorts, M",41.99,1
"Gate","SO63215",2013-02-08,"Women's Mountain Shorts, M",41.99,1
